"","authorID","groupID","match_name","matchID","similarity","confidence","flagged","AU","AF","author_order","address","RP_address","RI","OI","EM","refID","TA","SO","UT","PT","PU","PY","university","country","state","postal_code","city","department"
"255",255,255,NA,NA,NA,NA,0,"Villagran, E","Villagran, Erick",12,"WWF, Mesoamer Reef Off, Guatemala City, Guatemala.",NA,NA,NA,NA,34,"Circle hooks: Developing better fishing practices in the artisanal
longline fisheries of the Eastern Pacific Ocean","BIOLOGICAL CONSERVATION","WOS:000320684700024","J","ELSEVIER SCI LTD","2013","wwf","guatemala","guatemala city",NA,"mesoamer reef off",NA
"256",256,256,NA,NA,NA,NA,0,"Vogel, N","Vogel, Nick",22,"IATTC, La Jolla, CA 92037 USA.",NA,NA,NA,NA,34,"Circle hooks: Developing better fishing practices in the artisanal
longline fisheries of the Eastern Pacific Ocean","BIOLOGICAL CONSERVATION","WOS:000320684700024","J","ELSEVIER SCI LTD","2013","iattc","usa","ca","92037","la jolla",NA
"257",257,257,NA,NA,NA,NA,0,"Zapata, LA","Zapata, Luis A.",18,"WWF Colombia, Cali, Colombia.",NA,NA,NA,NA,34,"Circle hooks: Developing better fishing practices in the artisanal
longline fisheries of the Eastern Pacific Ocean","BIOLOGICAL CONSERVATION","WOS:000320684700024","J","ELSEVIER SCI LTD","2013","wwf colombia","colombia",NA,NA,"cali",NA
"258",258,267,NA,267,NA,NA,0,"Barrios, H","Barrios, Hector",3,"Univ Panama, Entomol Master Program, Panama City, Panama.",NA,NA,NA,NA,35,"Diversity and composition of arboreal beetle assemblages in tropical
pasture afforestations: effects of planting schemes and tree species
identity","BIODIVERSITY AND CONSERVATION","WOS:000310586500010","J","SPRINGER","2012","univ panama","panama","panama city",NA,"entomol master program",NA
"259",259,268,NA,268,NA,NA,0,"Dorn, S","Dorn, Silvia",2,"ETH, Inst Agr Sci, CH-8092 Zurich, Switzerland.",NA,NA,NA,NA,35,"Diversity and composition of arboreal beetle assemblages in tropical
pasture afforestations: effects of planting schemes and tree species
identity","BIODIVERSITY AND CONSERVATION","WOS:000310586500010","J","SPRINGER","2012","eth","switzerland",NA,"8092"," zurich","inst agr sci"
"260",260,269,NA,269,NA,NA,0,"Mody, K","Mody, Karsten",4,"ETH, Inst Agr Sci, CH-8092 Zurich, Switzerland.","eth, inst agr sci, schmelzbergstr 9 lfo, ch-8092 zurich, switzerland.",NA,NA,"mody@bio.tu-darmstadt.de",35,"Diversity and composition of arboreal beetle assemblages in tropical
pasture afforestations: effects of planting schemes and tree species
identity","BIODIVERSITY AND CONSERVATION","WOS:000310586500010","J","SPRINGER","2012","eth","switzerland",NA,"8092"," zurich","inst agr sci"
"261",261,270,NA,270,NA,NA,0,"Plath, M","Plath, Mirco",1,"ETH, Inst Agr Sci, CH-8092 Zurich, Switzerland.",NA,NA,NA,NA,35,"Diversity and composition of arboreal beetle assemblages in tropical
pasture afforestations: effects of planting schemes and tree species
identity","BIODIVERSITY AND CONSERVATION","WOS:000310586500010","J","SPRINGER","2012","eth","switzerland",NA,"8092"," zurich","inst agr sci"
"262",262,134,NA,NA,NA,NA,0,"Hofmann, TA","Hofmann, T. A.",2,"Univ Autonoma Chiriqui, David 0427, Chiriqui, Panama.",NA,"S-2624-2019","0000-0003-1124-402X",NA,36,"Species richness of plants and fungi in western Panama: towards a fungal
inventory in the tropics","BIODIVERSITY AND CONSERVATION","WOS:000307295400002","J","SPRINGER","2012","univ autonoma chiriqui","panama","chiriqui",NA,"david ",NA
"263",263,134,NA,NA,NA,NA,0,"Hofmann, TA","Hofmann, T. A.",2,"Univ Autonoma Chiriqui, David 0427, Chiriqui, Panama.",NA,"B-8057-2010","0000-0003-1124-402X",NA,36,"Species richness of plants and fungi in western Panama: towards a fungal
inventory in the tropics","BIODIVERSITY AND CONSERVATION","WOS:000307295400002","J","SPRINGER","2012","univ autonoma chiriqui","panama","chiriqui",NA,"david ",NA
"264",264,264,NA,NA,NA,NA,0,"Kost, G","Kost, G.",4,"Univ Marburg, Dept Systemat Bot & Mycol, D-35032 Marburg, Germany.",NA,NA,NA,NA,36,"Species richness of plants and fungi in western Panama: towards a fungal
inventory in the tropics","BIODIVERSITY AND CONSERVATION","WOS:000307295400002","J","SPRINGER","2012","univ marburg","germany",NA,"35032"," marburg","dept systemat bot & mycol"
"265",265,137,NA,NA,NA,NA,0,"Piepenbring, M","Piepenbring, M.",1,"Dept Mycol, D-60438 Frankfurt, Germany.","dept mycol, max von laue st 13, d-60438 frankfurt, germany.",NA,NA,"piepenbring@bio.uni-frankfurt.de",36,"Species richness of plants and fungi in western Panama: towards a fungal
inventory in the tropics","BIODIVERSITY AND CONSERVATION","WOS:000307295400002","J","SPRINGER","2012","dept mycol","germany",NA,"60438"," frankfurt",NA
"266",266,266,NA,NA,NA,NA,0,"Unterseher, M","Unterseher, M.",3,"Ernst Moritz Arndt Univ Greifswald, Inst Bot & Landscape Ecol, D-17487 Greifswald, Germany.",NA,"B-2381-2014",NA,NA,36,"Species richness of plants and fungi in western Panama: towards a fungal
inventory in the tropics","BIODIVERSITY AND CONSERVATION","WOS:000307295400002","J","SPRINGER","2012","ernst moritz arndt univ greifswald","germany",NA,"17487"," greifswald","inst bot & landscape ecol"
"267",267,267,"Barrios, H",509,0.933333333333333,5,0,"Barrios, H","Barrios, Hector",4,"Univ Panama, Entomol Master Program, Panama City, Panama.",NA,NA,NA,NA,37,"Associational resistance and associational susceptibility: specialist
herbivores show contrasting responses to tree stand diversification","OECOLOGIA","WOS:000304166600018","J","SPRINGER","2012","univ panama","panama","panama city",NA,"entomol master program",NA
"268",268,268,NA,NA,NA,NA,0,"Dorn, S","Dorn, Silvia",2,"ETH, Inst Agr Sci, CH-8092 Zurich, Switzerland.",NA,NA,NA,NA,37,"Associational resistance and associational susceptibility: specialist
herbivores show contrasting responses to tree stand diversification","OECOLOGIA","WOS:000304166600018","J","SPRINGER","2012","eth","switzerland",NA,"8092"," zurich","inst agr sci"
"269",269,269,NA,NA,NA,NA,0,"Mody, K","Mody, Karsten",5,"ETH, Inst Agr Sci, CH-8092 Zurich, Switzerland.","eth, inst agr sci, schmelzbergstr 9-lfo, ch-8092 zurich, switzerland.",NA,NA,NA,37,"Associational resistance and associational susceptibility: specialist
herbivores show contrasting responses to tree stand diversification","OECOLOGIA","WOS:000304166600018","J","SPRINGER","2012","eth","switzerland",NA,"8092"," zurich","inst agr sci"
"270",270,270,NA,NA,NA,NA,0,"Plath, M","Plath, Mirco",1,"ETH, Inst Agr Sci, CH-8092 Zurich, Switzerland.",NA,NA,NA,NA,37,"Associational resistance and associational susceptibility: specialist
herbivores show contrasting responses to tree stand diversification","OECOLOGIA","WOS:000304166600018","J","SPRINGER","2012","eth","switzerland",NA,"8092"," zurich","inst agr sci"
"271",271,271,NA,NA,NA,NA,0,"Riedel, J","Riedel, Judith",3,"ETH, Inst Agr Sci, CH-8092 Zurich, Switzerland.",NA,NA,NA,NA,37,"Associational resistance and associational susceptibility: specialist
herbivores show contrasting responses to tree stand diversification","OECOLOGIA","WOS:000304166600018","J","SPRINGER","2012","eth","switzerland",NA,"8092"," zurich","inst agr sci"
"272",272,472,"Alfonsi, C",472,0.933333333333333,3,0,"Alfonsi, C","Alfonsi, Carmen",2,"Could not be extracted",NA,NA,NA," calfonsir@hotmail.com",38,"HOW SOME ALIEN SPECIES BECOME INVASIVE. SOME ECOLOGICAL, GENETIC AND
EPIGENETIC BASIS FOR BIOINVASIONS","INTERCIENCIA","WOS:000303350200013","J","INTERCIENCIA","2012",NA,NA,NA,NA,NA,NA
"273",273,466,"Gomez, JA",466,0.94,3,0,"Gomez, JA","Gomez, Juan A.",4,"Univ Panama, Panama City, Panama.",NA,NA,NA,NA,38,"HOW SOME ALIEN SPECIES BECOME INVASIVE. SOME ECOLOGICAL, GENETIC AND
EPIGENETIC BASIS FOR BIOINVASIONS","INTERCIENCIA","WOS:000303350200013","J","INTERCIENCIA","2012","univ panama","panama",NA,NA,"panama city",NA
"274",274,474,"Munoz, C",474,0.923076923076923,1,0,"Munoz, C","Munoz, Carlos",5,"Could not be extracted",NA,NA,NA,NA,38,"HOW SOME ALIEN SPECIES BECOME INVASIVE. SOME ECOLOGICAL, GENETIC AND
EPIGENETIC BASIS FOR BIOINVASIONS","INTERCIENCIA","WOS:000303350200013","J","INTERCIENCIA","2012",NA,NA,NA,NA,NA,NA
"275",275,476,"Perez, JE",476,0.927272727272727,3,0,"Perez, JE","Perez, Julio E.",1,"Could not be extracted",NA,NA,NA,NA,38,"HOW SOME ALIEN SPECIES BECOME INVASIVE. SOME ECOLOGICAL, GENETIC AND
EPIGENETIC BASIS FOR BIOINVASIONS","INTERCIENCIA","WOS:000303350200013","J","INTERCIENCIA","2012",NA,NA,NA,NA,NA,NA
"276",276,276,NA,NA,NA,NA,0,"Ramos, C","Ramos, Carlos",3,"Univ Panama, Panama City, Panama.",NA,NA,NA,NA,38,"HOW SOME ALIEN SPECIES BECOME INVASIVE. SOME ECOLOGICAL, GENETIC AND
EPIGENETIC BASIS FOR BIOINVASIONS","INTERCIENCIA","WOS:000303350200013","J","INTERCIENCIA","2012","univ panama","panama",NA,NA,"panama city",NA
"277",277,277,NA,NA,NA,NA,0,"Salazar, SK","Salazar, Sinatra K.",6,"Could not be extracted",NA,NA,NA,NA,38,"HOW SOME ALIEN SPECIES BECOME INVASIVE. SOME ECOLOGICAL, GENETIC AND
EPIGENETIC BASIS FOR BIOINVASIONS","INTERCIENCIA","WOS:000303350200013","J","INTERCIENCIA","2012",NA,NA,NA,NA,NA,NA
"278",278,144,NA,NA,NA,NA,0,"Albarino, RJ","Albarino, Ricardo J.",10,"Univ Nacl Comahue, CONICET, INIBIOMA, Lab Limnol, RA-8400 San Carlos De Bariloche, Rio Negro, Argentina.",NA,NA,NA,NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","univ nacl comahue","argentina","rio negro","8400"," san carlos de bariloche","conicet"
"279",279,279,NA,327,NA,NA,0,"Arunachalam, M","Arunachalam, Muthukumarasamy",14,"Manonmainam Sundaranar Univ, Sri Paramakalyani Ctr Environm Sci, Alwarkuruchi 627412, Tamil Nadu, India.",NA,NA,NA,NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","manonmainam sundaranar univ","india","tamil nadu"," 62741","alwarkuruchi","sri paramakalyani ctr environm sci"
"280",280,280,NA,NA,NA,NA,0,"Barmuta, LA","Barmuta, Leon A.",32,"Univ Tasmania, Sch Zool, Freshwater Ecol Grp, Hobart, Tas 7001, Australia.",NA,"J-2413-2013","0000-0002-8946-3727",NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","univ tasmania","australia","tas ",NA,"hobart","sch zool"
"281",281,281,NA,NA,NA,NA,0,"Boulton, AJ","Boulton, Andrew J.",7,"Uni New England, Sch Environm & Rural Sci, Armidale, NSW 2350, Australia.",NA,NA,NA,NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","uni new england","australia","nsw ",NA,"armidale","sch environm & rural sci"
"282",282,146,NA,NA,NA,NA,0,"Boyero, L","Boyero, Luz",1,"Donana Biol Station CSIC, Wetland Ecol Dept, Seville 41092, Spain.","donana biol station csic, wetland ecol dept, avda amer vespucio s-n, seville 41092, spain.","N-1719-2019","0000-0001-7366-9299",NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","donana biol station csic","spain",NA," 41092","seville","wetland ecol dept"
"283",283,146,NA,NA,NA,NA,0,"Boyero, L","Boyero, Luz",1,"Donana Biol Station CSIC, Wetland Ecol Dept, Seville 41092, Spain.","donana biol station csic, wetland ecol dept, avda amer vespucio s-n, seville 41092, spain.","N-1719-2019","0000-0001-7366-9299",NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","donana biol station csic","spain",NA," 41092","seville","wetland ecol dept"
"284",284,146,NA,NA,NA,NA,0,"Boyero, L","Boyero, Luz",1,"Donana Biol Station CSIC, Wetland Ecol Dept, Seville 41092, Spain.","donana biol station csic, wetland ecol dept, avda amer vespucio s-n, seville 41092, spain.","L-5822-2014","0000-0001-7366-9299",NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","donana biol station csic","spain",NA," 41092","seville","wetland ecol dept"
"285",285,146,NA,NA,NA,NA,0,"Boyero, L","Boyero, Luz",1,"Donana Biol Station CSIC, Wetland Ecol Dept, Seville 41092, Spain.","donana biol station csic, wetland ecol dept, avda amer vespucio s-n, seville 41092, spain.","L-5822-2014","0000-0001-7366-9299",NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","donana biol station csic","spain",NA," 41092","seville","wetland ecol dept"
"286",286,286,NA,NA,NA,NA,0,"Buria, LM","Buria, Leonardo M.",24,"Univ Nacl Comahue, CONICET, INIBIOMA, Lab Limnol, RA-8400 San Carlos De Bariloche, Rio Negro, Argentina.",NA,NA,NA,NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","univ nacl comahue","argentina","rio negro","8400"," san carlos de bariloche","conicet"
"287",287,147,NA,NA,NA,NA,0,"Callisto, M","Callisto, Marcos",13,"Univ Fed Minas Gerais, Lab Ecol Bentos, Inst Ciencias Biol, BR-30161970 Belo Horizonte, MG, Brazil.",NA,"O-4930-2015","0000-0003-2341-4700",NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","univ fed minas gerais","brazil","mg","30161970"," belo horizonte","lab ecol bentos"
"288",288,375,NA,375,NA,NA,0,"Castela, J","Castela, Jose",25,"Univ Coimbra, IMAR CMA, P-3001401 Coimbra, Portugal.",NA,NA,NA,NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","univ coimbra","portugal",NA,"3001401"," coimbra","imar cma"
"289",289,148,NA,NA,NA,NA,0,"Chara-Serna, AM","Chara-Serna, Ana Marcela",20,"CIPAV, Ctr Invest Sistemas Sostenibles Prod Agropecuaria, Cali, Colombia.",NA,"H-3250-2018","0000-0003-4930-207X",NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","cipav","colombia","cali",NA,"ctr invest sistemas sostenibles prod agropecuaria",NA
"290",290,149,NA,NA,NA,NA,0,"Chara, J","Chara, Julian",15,"CIPAV, Ctr Invest Sistemas Sostenibles Prod Agropecuaria, Cali, Colombia.",NA,NA,"0000-0001-6561-4546",NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","cipav","colombia","cali",NA,"ctr invest sistemas sostenibles prod agropecuaria",NA
"291",291,150,NA,NA,NA,NA,0,"Chauvet, E","Chauvet, Eric",8,"Univ Toulouse, UPS, INPT, EcoLab,Lab Ecol Fonct, F-31055 Toulouse, France.",NA,"F-7644-2011","0000-0001-8676-392X",NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","univ toulouse","france",NA,"31055"," toulouse","ups"
"292",292,151,NA,NA,NA,NA,0,"Cornejo, A","Cornejo, Aydee",26,"Univ Panama, Programa Ctr Amer Maestria Entomol, Panama City, Panama.",NA,NA,"0000-0001-6789-5847",NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","univ panama","panama","panama city",NA,"programa ctr amer maestria entomol",NA
"293",293,293,NA,NA,NA,NA,0,"Davies, JN","Davies, Judy N.",21,"Uni New England, Sch Environm & Rural Sci, Armidale, NSW 2350, Australia.",NA,NA,NA,NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","uni new england","australia","nsw ",NA,"armidale","sch environm & rural sci"
"294",294,172,NA,152,NA,NA,0,"Dudgeon, D","Dudgeon, David",3,"Univ Hong Kong, Sch Biol Sci, Hong Kong, Hong Kong, Peoples R China.",NA,NA,NA,NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","univ hong kong","peoples r china","hong kong",NA,"hong kong","sch biol sci"
"295",295,153,NA,NA,NA,NA,0,"Encalada, A","Encalada, Andrea",22,"Univ Coimbra, IMAR CMA, P-3001401 Coimbra, Portugal.",NA,NA,"0000-0003-2497-6086",NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","univ coimbra","portugal",NA,"3001401"," coimbra","imar cma"
"296",296,154,NA,NA,NA,NA,0,"Ferreira, V","Ferreira, Veronica",4,"Univ Coimbra, IMAR CMA, P-3001401 Coimbra, Portugal.",NA,"I-6457-2013","0000-0001-7688-2626",NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","univ coimbra","portugal",NA,"3001401"," coimbra","imar cma"
"297",297,382,NA,382,NA,NA,0,"Figueroa, R","Figueroa, Ricardo",16,"Univ Concepcion, Aquat Syst Res Unit, Environm Sci Ctr EULA Chile, Concepcion, Chile.",NA,NA,NA,NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","univ concepcion","chile","concepcion",NA,"environm sci ctr eula chile","aquat syst res unit"
"298",298,155,NA,NA,NA,NA,0,"Gessner, MO","Gessner, Mark O.",6,"Eawag Swiss Fed Inst Aquat Sci & Technol, Dept Aquat Ecol, CH-8600 Dubendorf, Switzerland.",NA,NA,NA,NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","eawag swiss fed inst aquat sci & technol","switzerland",NA,"8600"," dubendorf","eawag swiss fed inst aquat sci & technol"
"299",299,156,NA,NA,NA,NA,0,"Goncalves, JF","Goncalves, Jose F., Jr.",18,"Univ Fed Minas Gerais, Lab Ecol Bentos, Inst Ciencias Biol, BR-30161970 Belo Horizonte, MG, Brazil.",NA,"G-3910-2012","0000-0001-8191-2113",NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","univ fed minas gerais","brazil","mg","30161970"," belo horizonte","lab ecol bentos"
"300",300,157,NA,NA,NA,NA,0,"Graca, MAS","Graca, Manuel A. S.",5,"Univ Coimbra, IMAR CMA, P-3001401 Coimbra, Portugal.",NA,"A-5785-2013","0000-0002-7303-9382",NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","univ coimbra","portugal",NA,"3001401"," coimbra","imar cma"
"301",301,157,NA,NA,NA,NA,0,"Graca, MAS","Graca, Manuel A. S.",5,"Univ Coimbra, IMAR CMA, P-3001401 Coimbra, Portugal.",NA,"A-5785-2013","0000-0002-6470-8919",NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","univ coimbra","portugal",NA,"3001401"," coimbra","imar cma"
"302",302,159,NA,NA,NA,NA,0,"Helson, JE","Helson, Julie E.",12,"Univ Toronto Scarborough, Surface & Groundwater Ecol Res Grp, Dept Biol Sci, Toronto, ON M1C 1A4, Canada.",NA,NA,NA,NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","univ toronto scarborough","canada",NA," m1c 1a4","on","surface & groundwater ecol res grp"
"303",303,348,NA,348,NA,NA,0,"Lamothe, S","Lamothe, Sylvain",23,"Univ Toulouse, UPS, INPT, EcoLab,Lab Ecol Fonct, F-31055 Toulouse, France.",NA,NA,NA,NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","univ toulouse","france",NA,"31055"," toulouse","ups"
"304",304,304,NA,NA,NA,NA,0,"Li, AOY","Li, Aggie O. Y.",27,"Univ Hong Kong, Sch Biol Sci, Hong Kong, Hong Kong, Peoples R China.",NA,NA,NA,NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","univ hong kong","peoples r china","hong kong",NA,"hong kong","sch biol sci"
"305",305,392,NA,392,NA,NA,0,"M'Erimba, C","M'Erimba, Charles",28,"Egerton Univ, Dept Biol Sci, Egerton, Kenya.",NA,NA,NA,NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","egerton univ","kenya","egerton",NA,"dept biol sci",NA
"306",306,161,NA,NA,NA,NA,0,"Mathooko, JM","Mathooko, Jude M.",17,"Egerton Univ, Dept Biol Sci, Egerton, Kenya.",NA,NA,NA,NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","egerton univ","kenya","egerton",NA,"dept biol sci",NA
"307",307,163,NA,NA,NA,NA,0,"Moretti, MS","Moretti, Marcelo S.",19,"Univ Fed Minas Gerais, Lab Ecol Bentos, Inst Ciencias Biol, BR-30161970 Belo Horizonte, MG, Brazil.",NA,"H-6148-2012","0000-0003-1994-2105",NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","univ fed minas gerais","brazil","mg","30161970"," belo horizonte","lab ecol bentos"
"308",308,308,NA,NA,NA,NA,0,"Pearson, RG","Pearson, Richard G.",2,"James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811, Australia.",NA,NA,"0000-0001-6047-031X",NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","james cook univ","australia","qld ",NA,"townsville","sch marine & trop biol"
"309",309,309,NA,NA,NA,NA,0,"Ramirez, A","Ramirez, Alonso",11,"Univ Puerto Rico, Inst Trop Ecosyst Studies, San Juan, PR 00936 USA.",NA,"E-4462-2012","0000-0001-9985-5719",NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","univ puerto rico","usa","pr","00936","san juan","inst trop ecosyst studies"
"310",310,165,NA,NA,NA,NA,0,"Swan, CM","Swan, Christopher M.",31,"Univ Maryland, Dept Geog & Environm Syst, Baltimore, MD 21250 USA.",NA,NA,"0000-0002-9763-9630",NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","univ maryland","usa","md","21250","baltimore","dept geog & environm syst"
"311",311,311,NA,NA,NA,NA,0,"Villanueva, VD","Diaz Villanueva, Veronica",29,"Univ Nacl Comahue, CONICET, INIBIOMA, Lab Limnol, RA-8400 San Carlos De Bariloche, Rio Negro, Argentina.",NA,NA,NA,NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","univ nacl comahue","argentina","rio negro","8400"," san carlos de bariloche","conicet"
"312",312,166,NA,NA,NA,NA,0,"Yule, CM","Yule, Catherine M.",9,"Monash Univ, Sch Sci, Selangor 46150, Malaysia.",NA,NA,NA,NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","monash univ","malaysia",NA," 46150","selangor","sch sci"
"313",313,313,NA,NA,NA,NA,0,"Zuniga, MD","del Carmen Zuniga, Maria",30,"CIPAV, Ctr Invest Sistemas Sostenibles Prod Agropecuaria, Cali, Colombia.",NA,NA,NA,NA,39,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates","GLOBAL ECOLOGY AND BIOGEOGRAPHY","WOS:000298912900004","J","WILEY-BLACKWELL","2012","cipav","colombia","cali",NA,"ctr invest sistemas sostenibles prod agropecuaria",NA
"314",314,314,NA,NA,NA,NA,0,"Caballero, E","Caballero, E.",2,"Univ Autonoma Chiriqui, David 0427, Chiriqui, Panama.",NA,NA,NA,NA,40,"Pioneer forays for fungi in the Darien Province in Eastern Panama:
quintuplicating the knowledge on fungi in this area by five days of
fieldwork","BIODIVERSITY AND CONSERVATION","WOS:000294814300012","J","SPRINGER","2011","univ autonoma chiriqui","panama","chiriqui",NA,"david ",NA
"315",315,315,NA,NA,NA,NA,0,"Caceres, O","Caceres, O.",9,"Univ Autonoma Chiriqui, David 0427, Chiriqui, Panama.",NA,NA,NA,NA,40,"Pioneer forays for fungi in the Darien Province in Eastern Panama:
quintuplicating the knowledge on fungi in this area by five days of
fieldwork","BIODIVERSITY AND CONSERVATION","WOS:000294814300012","J","SPRINGER","2011","univ autonoma chiriqui","panama","chiriqui",NA,"david ",NA
