"","authorID","groupID","match_name","matchID","similarity","confidence","flagged","AU","AF","author_order","address","RP_address","RI","OI","EM","refID","TA","SO","UT","PT","PU","PY","university","country","state","postal_code","city","department"
"4964",4964,1064,NA,401,NA,NA,0,"Sun, IF","Sun, I-Fang",2,"Natl Dong Hwa Univ, Dept Nat Resources & Environm Studies, Hualien 974, Taiwan.",NA,NA,NA,NA,497,"Long-term changes in liana loads and tree dynamics in a Malaysian forest","ECOLOGY","WOS:000362853600018","J",NA,"2015","natl dong hwa univ","taiwan","hualien ",NA,"dept nat resources & environm studies",NA
"4965",4965,445,NA,NA,NA,NA,0,"Wright, SJ","Wright, S. Joseph",1,"Smithsonian Trop Res Inst, Balboa, Panama.",NA,"M-3311-2013","0000-0003-4260-5676",NA,497,"Long-term changes in liana loads and tree dynamics in a Malaysian forest","ECOLOGY","WOS:000362853600018","J",NA,"2015","smithsonian trop res inst","panama",NA,NA,"balboa","smithsonian trop res inst"
"4966",4966,4475,NA,NA,NA,NA,0,"Thompson, J","Thompson, Jill",3,"Ctr Ecol & Hydrol, Penicuik EH26 0QB, Midlothian, Scotland.",NA,"K-2200-2012","0000-0002-4370-2593",NA,498,"Linking spatial patterns of leaf litterfall and soil nutrients in a
tropical forest: a neighborhood approach","ECOLOGICAL APPLICATIONS","WOS:000362532600024","J",NA,"2015","ctr ecol & hydrol","scotland","midlothian","eh26 0qb","penicuik ",NA
"4967",4967,207,NA,NA,NA,NA,0,"Turner, BL","Turner, Benjamin L.",2,"Smithsonian Trop Res Inst, Balboa, Ancon, Panama.",NA,"E-5940-2011","0000-0002-6585-0722",NA,498,"Linking spatial patterns of leaf litterfall and soil nutrients in a
tropical forest: a neighborhood approach","ECOLOGICAL APPLICATIONS","WOS:000362532600024","J",NA,"2015","smithsonian trop res inst","panama","ancon",NA,"balboa","smithsonian trop res inst"
"4968",4968,6891,NA,246,NA,NA,0,"Uriarte, M","Uriarte, Maria",1,"Columbia Univ, Dept Ecol Evolut & Environm Biol, New York, NY 10027 USA.","columbia univ, dept ecol evolut & environm biol, new york, ny 10027 usa.",NA,NA,NA,498,"Linking spatial patterns of leaf litterfall and soil nutrients in a
tropical forest: a neighborhood approach","ECOLOGICAL APPLICATIONS","WOS:000362532600024","J",NA,"2015","columbia univ","usa","ny","10027","new york","dept ecol evolut & environm biol"
"4969",4969,690,NA,NA,NA,NA,0,"Zimmerman, JK","Zimmerman, Jess K.",4,"Univ Puerto Rico, Dept Environm Sci, San Juan, PR 00936 USA.",NA,NA,NA,NA,498,"Linking spatial patterns of leaf litterfall and soil nutrients in a
tropical forest: a neighborhood approach","ECOLOGICAL APPLICATIONS","WOS:000362532600024","J",NA,"2015","univ puerto rico","usa","pr","00936","san juan","dept environm sci"
"4970",4970,4970,NA,NA,NA,NA,0,"Botero, CA","Botero, Carlos A.",2,"Washington Univ, Dept Biol, St Louis, MO 63130 USA.",NA,NA,"0000-0003-0955-2795",NA,499,"Different axes of environmental variation explain the presence vs.
extent of cooperative nest founding associations in Polistes paper wasps","ECOLOGY LETTERS","WOS:000361009000009","J",NA,"2015","washington univ","usa","mo","63130","st louis","dept biol"
"4971",4971,4971,NA,NA,NA,NA,0,"Hendry, TA","Hendry, Tory A.",3,"Univ Calif Berkeley, Environm Sci Policy & Management, Berkeley, CA 94720 USA.",NA,NA,"0000-0002-8001-1783",NA,499,"Different axes of environmental variation explain the presence vs.
extent of cooperative nest founding associations in Polistes paper wasps","ECOLOGY LETTERS","WOS:000361009000009","J",NA,"2015","univ calif berkeley","usa","ca","94720","berkeley","environm sci policy & management"
"4972",4972,4972,NA,NA,NA,NA,0,"Jandt, JM","Jandt, Jennifer M.",5,"Could not be extracted",NA,NA,NA,NA,499,"Different axes of environmental variation explain the presence vs.
extent of cooperative nest founding associations in Polistes paper wasps","ECOLOGY LETTERS","WOS:000361009000009","J",NA,"2015",NA,NA,NA,NA,NA,NA
"4973",4973,1308,NA,NA,NA,NA,0,"Sedio, BE","Sedio, Brian E.",4,"Smithsonian Trop Res Inst, Balboa, Panama.",NA,NA,NA,NA,499,"Different axes of environmental variation explain the presence vs.
extent of cooperative nest founding associations in Polistes paper wasps","ECOLOGY LETTERS","WOS:000361009000009","J",NA,"2015","smithsonian trop res inst","panama",NA,NA,"balboa","smithsonian trop res inst"
"4974",4974,4974,NA,NA,NA,NA,0,"Sheehan, MJ","Sheehan, Michael J.",1,"Univ Calif Berkeley, Integrat Biol, Berkeley, CA 94720 USA.","univ calif berkeley, integrat biol, berkeley, ca 94720 usa.",NA,"0000-0002-3949-7873","msheehan@cornell.edu",499,"Different axes of environmental variation explain the presence vs.
extent of cooperative nest founding associations in Polistes paper wasps","ECOLOGY LETTERS","WOS:000361009000009","J",NA,"2015","univ calif berkeley","usa","ca","94720","berkeley","integrat biol"
"4975",4975,4975,NA,NA,NA,NA,0,"Tibbetts, EA","Tibbetts, Elizabeth A.",8,"Univ Michigan, Ecol & Evolutionary Biol, Ann Arbor, MI 48109 USA.",NA,NA,NA,NA,499,"Different axes of environmental variation explain the presence vs.
extent of cooperative nest founding associations in Polistes paper wasps","ECOLOGY LETTERS","WOS:000361009000009","J",NA,"2015","univ michigan","usa","mi","48109","ann arbor","ecol & evolutionary biol"
"4976",4976,4976,NA,NA,NA,NA,0,"Toth, AL","Toth, Amy L.",7,"Iowa State Univ, Ecol Evolut & Organismal Biol, Ames, IA 50011 USA.",NA,NA,NA,NA,499,"Different axes of environmental variation explain the presence vs.
extent of cooperative nest founding associations in Polistes paper wasps","ECOLOGY LETTERS","WOS:000361009000009","J",NA,"2015","iowa state univ","usa","ia","50011","ames","ecol evolut & organismal biol"
"4977",4977,4977,NA,NA,NA,NA,0,"Weiner, S","Weiner, Susan",6,"Roosevelt Univ, Biol Chem & Phys Sci, Chicago, IL 60605 USA.",NA,NA,NA,NA,499,"Different axes of environmental variation explain the presence vs.
extent of cooperative nest founding associations in Polistes paper wasps","ECOLOGY LETTERS","WOS:000361009000009","J",NA,"2015","roosevelt univ","usa","il","60605","chicago","biol chem & phys sci"
"4978",4978,4978,NA,NA,NA,NA,0,"Anderson, SC","Anderson, Sean C.",4,"Simon Fraser Univ, Dept Biol Sci, Burnaby, BC V5A 1S6, Canada.",NA,NA,NA,NA,500,"Marine extinction risk shaped by trait-environment interactions over 500
million years","GLOBAL CHANGE BIOLOGY","WOS:000360994500004","J",NA,"2015","simon fraser univ","canada",NA," v5a 1s6","bc","dept biol sci"
"4979",4979,327,NA,NA,NA,NA,0,"Byrnes, JEK","Byrnes, Jarrett E. K.",3,"Univ Massachusetts, Dept Biol, Boston, MA 02125 USA.",NA,NA,"0000-0002-9791-9472",NA,500,"Marine extinction risk shaped by trait-environment interactions over 500
million years","GLOBAL CHANGE BIOLOGY","WOS:000360994500004","J",NA,"2015","univ massachusetts","usa","ma","02125","boston","dept biol"
"4980",4980,4980,NA,NA,NA,NA,0,"Finkel, ZV","Finkel, Zoe V.",6,"Mt Allison Univ, Environm Sci Program, Sackville, NB E4L 1A5, Canada.",NA,NA,NA,NA,500,"Marine extinction risk shaped by trait-environment interactions over 500
million years","GLOBAL CHANGE BIOLOGY","WOS:000360994500004","J",NA,"2015","mt allison univ","canada",NA," e4l 1a5","nb","environm sci program"
"4981",4981,4981,NA,NA,NA,NA,0,"Finnegan, S","Finnegan, Seth",5,"Univ Calif Berkeley, Dept Integrat Biol, Berkeley, CA 94720 USA.",NA,NA,NA,NA,500,"Marine extinction risk shaped by trait-environment interactions over 500
million years","GLOBAL CHANGE BIOLOGY","WOS:000360994500004","J",NA,"2015","univ calif berkeley","usa","ca","94720","berkeley","dept integrat biol"
"4982",4982,4982,NA,NA,NA,NA,0,"Harnik, PG","Harnik, Paul G.",7,"Franklin & Marshall Coll, Dept Earth & Environm, Lancaster, PA 17604 USA.",NA,NA,NA,NA,500,"Marine extinction risk shaped by trait-environment interactions over 500
million years","GLOBAL CHANGE BIOLOGY","WOS:000360994500004","J",NA,"2015","franklin & marshall coll","usa","pa","17604","lancaster","dept earth & environm"
"4983",4983,4983,NA,NA,NA,NA,0,"Lindberg, DR","Lindberg, David R.",8,"Univ Calif Berkeley, Dept Integrat Biol, Berkeley, CA 94720 USA.",NA,"D-8138-2011",NA,NA,500,"Marine extinction risk shaped by trait-environment interactions over 500
million years","GLOBAL CHANGE BIOLOGY","WOS:000360994500004","J",NA,"2015","univ calif berkeley","usa","ca","94720","berkeley","dept integrat biol"
"4984",4984,4984,NA,NA,NA,NA,0,"Liow, LH","Liow, Lee Hsiang",9,"Univ Oslo, Dept Biosci, Ctr Ecol & Evolutionary Synth, N-0316 Oslo, Norway.",NA,"E-3481-2010","0000-0002-3732-6069",NA,500,"Marine extinction risk shaped by trait-environment interactions over 500
million years","GLOBAL CHANGE BIOLOGY","WOS:000360994500004","J",NA,"2015","univ oslo","norway",NA,"0316"," oslo","dept biosci"
"4985",4985,4985,NA,NA,NA,NA,0,"Lockwood, R","Lockwood, Rowan",2,"Coll William & Mary, Dept Geol, Williamsburg, VA 23187 USA.","coll william & mary, dept geol, williamsburg, va 23187 usa.",NA,NA,NA,500,"Marine extinction risk shaped by trait-environment interactions over 500
million years","GLOBAL CHANGE BIOLOGY","WOS:000360994500004","J",NA,"2015","coll william & mary","usa","va","23187","williamsburg","dept geol"
"4986",4986,4986,NA,NA,NA,NA,0,"Lotze, HK","Lotze, Heike K.",10,"Dalhousie Univ, Dept Biol, Halifax, NS B3H 4R2, Canada.",NA,NA,NA,NA,500,"Marine extinction risk shaped by trait-environment interactions over 500
million years","GLOBAL CHANGE BIOLOGY","WOS:000360994500004","J",NA,"2015","dalhousie univ","canada",NA," b3h 4r2","ns","dept biol"
"4987",4987,4987,NA,NA,NA,NA,0,"McClain, CR","McClain, Craig R.",11,"Natl Evolutionary Synth Ctr, Durham, NC 27705 USA.",NA,NA,"0000-0003-0574-428X",NA,500,"Marine extinction risk shaped by trait-environment interactions over 500
million years","GLOBAL CHANGE BIOLOGY","WOS:000360994500004","J",NA,"2015","natl evolutionary synth ctr","usa","nc","27705","durham",NA
"4988",4988,4988,NA,NA,NA,NA,0,"McGuire, JL","McGuire, Jenny L.",12,"Georgia Inst Technol, Sch Biol, Atlanta, GA 30332 USA.",NA,"G-8819-2011","0000-0002-0663-6902",NA,500,"Marine extinction risk shaped by trait-environment interactions over 500
million years","GLOBAL CHANGE BIOLOGY","WOS:000360994500004","J",NA,"2015","georgia inst technol","usa","ga","30332","atlanta","sch biol"
"4989",4989,5052,NA,374,NA,NA,0,"O'Dea, A","O'Dea, Aaron",13,"Smithsonian Trop Res Inst, Balboa 084303092, Panama.",NA,NA,NA,NA,500,"Marine extinction risk shaped by trait-environment interactions over 500
million years","GLOBAL CHANGE BIOLOGY","WOS:000360994500004","J",NA,"2015","smithsonian trop res inst","panama",NA," 08430","balboa","smithsonian trop res inst"
"4990",4990,4990,NA,NA,NA,NA,0,"Orzechowski, EA","Orzechowski, Emily A.",1,"Univ Calif Berkeley, Dept Integrat Biol, Berkeley, CA 94720 USA.",NA,NA,NA,NA,500,"Marine extinction risk shaped by trait-environment interactions over 500
million years","GLOBAL CHANGE BIOLOGY","WOS:000360994500004","J",NA,"2015","univ calif berkeley","usa","ca","94720","berkeley","dept integrat biol"
"4991",4991,552,NA,NA,NA,NA,0,"Pandolfi, JM","Pandolfi, John M.",14,"Univ Queensland, Sch Biol Sci, Australian Res Council Ctr Excellence Coral Reef, Brisbane, Qld 4072, Australia.",NA,"A-3121-2009","0000-0003-3047-6694",NA,500,"Marine extinction risk shaped by trait-environment interactions over 500
million years","GLOBAL CHANGE BIOLOGY","WOS:000360994500004","J",NA,"2015","univ queensland","australia","qld ",NA,"brisbane","sch biol sci"
"4992",4992,3313,NA,NA,NA,NA,0,"Simpson, C","Simpson, Carl",15,"Smithsonian Inst, Dept Paleobiol, Washington, DC 20013 USA.",NA,NA,"0000-0003-0719-4437",NA,500,"Marine extinction risk shaped by trait-environment interactions over 500
million years","GLOBAL CHANGE BIOLOGY","WOS:000360994500004","J",NA,"2015","smithsonian inst","usa","dc","20013","washington","dept paleobiol"
"4993",4993,4993,NA,NA,NA,NA,0,"Tittensor, DP","Tittensor, Derek P.",16,"Dalhousie Univ, Dept Biol, Halifax, NS B3H 4R2, Canada.",NA,NA,NA,NA,500,"Marine extinction risk shaped by trait-environment interactions over 500
million years","GLOBAL CHANGE BIOLOGY","WOS:000360994500004","J",NA,"2015","dalhousie univ","canada",NA," b3h 4r2","ns","dept biol"
"4994",4994,4994,NA,NA,NA,NA,0,"Choe, JC","Choe, Jae C.",5,"Ewha Womans Univ, Dept Life Sci, Seoul 120750, South Korea.",NA,NA,NA,NA,501,"Effect of food addition on the reproductive intensity and timing of both
sexes of an intertidal crab","MARINE ECOLOGY PROGRESS SERIES","WOS:000276021600015","J",NA,"2010","ewha womans univ","south korea",NA," 12075","seoul","dept life sci"
"4995",4995,756,NA,NA,NA,NA,0,"Christy, JH","Christy, John H.",2,"Smithsonian Trop Res Inst, Balboa, Ancon, Panama.",NA,NA,NA,NA,501,"Effect of food addition on the reproductive intensity and timing of both
sexes of an intertidal crab","MARINE ECOLOGY PROGRESS SERIES","WOS:000276021600015","J",NA,"2010","smithsonian trop res inst","panama","ancon",NA,"balboa","smithsonian trop res inst"
"4996",4996,4996,NA,NA,NA,NA,0,"Kim, TW","Kim, Tae Won",1,"Stanford Univ, Hopkins Marine Stn, Pacific Grove, CA 93950 USA.","stanford univ, hopkins marine stn, 120 oceanview blvd, pacific grove, ca 93950 usa.",NA,NA,NA,501,"Effect of food addition on the reproductive intensity and timing of both
sexes of an intertidal crab","MARINE ECOLOGY PROGRESS SERIES","WOS:000276021600015","J",NA,"2010","stanford univ","usa","ca","93950","pacific grove","hopkins marine stn"
"4997",4997,4997,NA,NA,NA,NA,0,"Ribeiro, PD","Ribeiro, Pablo D.",4,"Univ Nacl Mar del Plata, Dept Biol, Mar Del Plata, Buenos Aires, Argentina.",NA,NA,"0000-0002-3132-6981",NA,501,"Effect of food addition on the reproductive intensity and timing of both
sexes of an intertidal crab","MARINE ECOLOGY PROGRESS SERIES","WOS:000276021600015","J",NA,"2010","univ nacl mar del plata","argentina","buenos aires",NA,"mar del plata","dept biol"
"4998",4998,4998,NA,NA,NA,NA,0,"Rissanen, JR","Rissanen, Jade R.",3,"Smithsonian Trop Res Inst, Balboa, Ancon, Panama.",NA,NA,NA,NA,501,"Effect of food addition on the reproductive intensity and timing of both
sexes of an intertidal crab","MARINE ECOLOGY PROGRESS SERIES","WOS:000276021600015","J",NA,"2010","smithsonian trop res inst","panama","ancon",NA,"balboa","smithsonian trop res inst"
"4999",4999,4931,NA,4520,NA,NA,0,"Robertson, DR","Robertson, D. R.",1,"Smithsonian Trop Res Inst, Balboa, Panama.","smithsonian trop res inst, balboa, panama.",NA,NA,NA,502,"Use of clove oil in collecting coral reef fishes for research","MARINE ECOLOGY PROGRESS SERIES","WOS:000276021600025","J",NA,"2010","smithsonian trop res inst","panama",NA,NA,"balboa","smithsonian trop res inst"
"5000",5000,5000,NA,NA,NA,NA,0,"Smith-Vaniz, WF","Smith-Vaniz, W. F.",2,"Univ Florida, Florida Museum Nat Hist, Gainesville, FL 32611 USA.",NA,NA,NA,NA,502,"Use of clove oil in collecting coral reef fishes for research","MARINE ECOLOGY PROGRESS SERIES","WOS:000276021600025","J",NA,"2010","univ florida","usa","fl","32611","gainesville","florida museum nat hist"
"5001",5001,445,NA,NA,NA,NA,0,"Wright, SJ","Wright, S. Joseph",1,"Smithsonian Trop Res Inst, Balboa, Panama.","smithsonian trop res inst, unit 0948, apo, miami, fl 34002 usa.","M-3311-2013","0000-0003-4260-5676","wrightj@si.edu",503,"The future of tropical forests","YEAR IN ECOLOGY AND CONSERVATION BIOLOGY 2010","WOS:000282828200001","S",NA,"2010","smithsonian trop res inst","panama",NA,NA,"balboa","smithsonian trop res inst"
"5002",5002,4485,NA,NA,NA,NA,0,"Kalko, EKV","Kalko, Elisabeth K. V.",3,"Univ Ulm, Inst Expt Ecol, D-89069 Ulm, Germany.",NA,NA,NA,NA,504,"Testosterone is associated with harem maintenance ability in
free-ranging grey-headed flying-foxes, Pteropus poliocephalus","BIOLOGY LETTERS","WOS:000271632000013","J",NA,"2009","univ ulm","germany",NA,"89069"," ulm","inst expt ecol"
"5003",5003,5003,NA,NA,NA,NA,0,"Klose, SM","Klose, Stefan M.",1,"Univ Ulm, Inst Expt Ecol, D-89069 Ulm, Germany.","univ ulm, inst expt ecol, albert einstein allee 11, d-89069 ulm, germany.",NA,NA,NA,504,"Testosterone is associated with harem maintenance ability in
free-ranging grey-headed flying-foxes, Pteropus poliocephalus","BIOLOGY LETTERS","WOS:000271632000013","J",NA,"2009","univ ulm","germany",NA,"89069"," ulm","inst expt ecol"
"5004",5004,5004,NA,NA,NA,NA,0,"Welbergen, JA","Welbergen, Justin A.",2,"Univ Cambridge, Dept Zool, Cambridge CB2 3EJ, England.",NA,NA,NA,NA,504,"Testosterone is associated with harem maintenance ability in
free-ranging grey-headed flying-foxes, Pteropus poliocephalus","BIOLOGY LETTERS","WOS:000271632000013","J",NA,"2009","univ cambridge","england",NA,"cb2 3ej","cambridge ","dept zool"
"5005",5005,5005,NA,NA,NA,NA,0,"Asner, GP","Asner, Gregory P.",3,"Carnegie Inst, Stanford, CA 94305 USA.",NA,"G-9268-2013","0000-0001-7893-6421",NA,505,"Changing Drivers of Deforestation and New Opportunities for Conservation","CONSERVATION BIOLOGY","WOS:000272163100012","J",NA,"2009","carnegie inst","usa","ca","94305","stanford",NA
"5006",5006,5006,NA,NA,NA,NA,0,"Defries, R","Defries, Ruth",2,"Columbia Univ, New York, NY 10027 USA.",NA,NA,NA,NA,505,"Changing Drivers of Deforestation and New Opportunities for Conservation","CONSERVATION BIOLOGY","WOS:000272163100012","J",NA,"2009","columbia univ","usa","ny","10027","new york",NA
"5007",5007,473,NA,NA,NA,NA,0,"Laurance, WF","Laurance, William F.",4,"Smithsonian Trop Res Inst, Balboa, Panama.",NA,"B-2709-2012","0000-0003-4430-9408",NA,505,"Changing Drivers of Deforestation and New Opportunities for Conservation","CONSERVATION BIOLOGY","WOS:000272163100012","J",NA,"2009","smithsonian trop res inst","panama",NA,NA,"balboa","smithsonian trop res inst"
"5008",5008,5008,NA,NA,NA,NA,0,"Rudel, TK","Rudel, Thomas K.",1,"Rutgers State Univ, New Brunswick, NJ 08901 USA.","rutgers state univ, 55 dudley rd, new brunswick, nj 08901 usa.",NA,NA,"rudel@aesop.rutgers.edu",505,"Changing Drivers of Deforestation and New Opportunities for Conservation","CONSERVATION BIOLOGY","WOS:000272163100012","J",NA,"2009","rutgers state univ","usa","nj","08901","new brunswick",NA
"5009",5009,5009,NA,NA,NA,NA,0,"Chazdon, RL","Chazdon, Robin L.",1,"Univ Connecticut, Dept Ecol & Evolutionary Biol, Storrs, CT 06269 USA.","univ connecticut, dept ecol & evolutionary biol, storrs, ct 06269 usa.","O-9766-2018","0000-0002-7349-5687",NA,506,"The Potential for Species Conservation in Tropical Secondary Forests","CONSERVATION BIOLOGY","WOS:000272163100013","J",NA,"2009","univ connecticut","usa","ct","06269","storrs","dept ecol & evolutionary biol"
"5010",5010,879,NA,NA,NA,NA,0,"Dent, D","Dent, Daisy",3,"Smithsonian Trop Res Inst, Balboa, Panama.",NA,"L-3549-2016","0000-0002-1219-7344",NA,506,"The Potential for Species Conservation in Tropical Secondary Forests","CONSERVATION BIOLOGY","WOS:000272163100013","J",NA,"2009","smithsonian trop res inst","panama",NA,NA,"balboa","smithsonian trop res inst"
"5011",5011,5011,NA,NA,NA,NA,0,"Lamb, D","Lamb, David",6,"Univ Queensland, Ctr Mined Land Rehabil, Brisbane, Qld 4072, Australia.",NA,NA,NA,NA,506,"The Potential for Species Conservation in Tropical Secondary Forests","CONSERVATION BIOLOGY","WOS:000272163100013","J",NA,"2009","univ queensland","australia","qld ",NA,"brisbane","ctr mined land rehabil"
"5012",5012,5012,NA,NA,NA,NA,0,"Lugo, AE","Lugo, Ariel E.",5,"US Forest Serv, Int Inst Trop Forestry, USDA, Rio Piedras, PR 00926 USA.",NA,NA,NA,NA,506,"The Potential for Species Conservation in Tropical Secondary Forests","CONSERVATION BIOLOGY","WOS:000272163100013","J",NA,"2009","us forest serv","usa","pr","00926","rio piedras","usda"
"5013",5013,435,NA,NA,NA,NA,0,"Miller, SE","Miller, Scott E.",8,"Smithsonian Inst, Washington, DC 20013 USA.",NA,NA,"0000-0002-4138-1378",NA,506,"The Potential for Species Conservation in Tropical Secondary Forests","CONSERVATION BIOLOGY","WOS:000272163100013","J",NA,"2009","smithsonian inst","usa","dc","20013","washington",NA
"5014",5014,881,NA,NA,NA,NA,0,"Peres, CA","Peres, Carlos A.",2,"Univ E Anglia, Sch Environm Sci, Norwich NR4 7TJ, Norfolk, England.",NA,"B-1276-2013","0000-0002-1588-8765",NA,506,"The Potential for Species Conservation in Tropical Secondary Forests","CONSERVATION BIOLOGY","WOS:000272163100013","J",NA,"2009","univ e anglia","england","norfolk","nr4 7tj","norwich ","sch environm sci"
"5015",5015,881,NA,NA,NA,NA,0,"Peres, CA","Peres, Carlos A.",2,"Univ E Anglia, Sch Environm Sci, Norwich NR4 7TJ, Norfolk, England.",NA,"B-1276-2013","0000-0002-1588-8765",NA,506,"The Potential for Species Conservation in Tropical Secondary Forests","CONSERVATION BIOLOGY","WOS:000272163100013","J",NA,"2009","univ e anglia","england","norfolk","nr4 7tj","norwich ","sch environm sci"
"5016",5016,881,NA,NA,NA,NA,0,"Peres, CA","Peres, Carlos A.",2,"Univ E Anglia, Sch Environm Sci, Norwich NR4 7TJ, Norfolk, England.",NA,"N-8275-2019","0000-0002-1588-8765",NA,506,"The Potential for Species Conservation in Tropical Secondary Forests","CONSERVATION BIOLOGY","WOS:000272163100013","J",NA,"2009","univ e anglia","england","norfolk","nr4 7tj","norwich ","sch environm sci"
"5017",5017,881,NA,NA,NA,NA,0,"Peres, CA","Peres, Carlos A.",2,"Univ E Anglia, Sch Environm Sci, Norwich NR4 7TJ, Norfolk, England.",NA,"N-8275-2019","0000-0002-1588-8765",NA,506,"The Potential for Species Conservation in Tropical Secondary Forests","CONSERVATION BIOLOGY","WOS:000272163100013","J",NA,"2009","univ e anglia","england","norfolk","nr4 7tj","norwich ","sch environm sci"
"5018",5018,566,NA,NA,NA,NA,0,"Sheil, D","Sheil, Douglas",4,"Mbarara Univ Sci & Technol, Inst Trop Forest Conservat, Kabale, Uganda.",NA,"A-3867-2015","0000-0002-1166-6591",NA,506,"The Potential for Species Conservation in Tropical Secondary Forests","CONSERVATION BIOLOGY","WOS:000272163100013","J",NA,"2009","mbarara univ sci & technol","uganda","kabale",NA,"inst trop forest conservat",NA
"5019",5019,566,NA,NA,NA,NA,0,"Sheil, D","Sheil, Douglas",4,"Mbarara Univ Sci & Technol, Inst Trop Forest Conservat, Kabale, Uganda.",NA,"A-3867-2015","0000-0002-1166-6591",NA,506,"The Potential for Species Conservation in Tropical Secondary Forests","CONSERVATION BIOLOGY","WOS:000272163100013","J",NA,"2009","mbarara univ sci & technol","uganda","kabale",NA,"inst trop forest conservat",NA
"5020",5020,566,NA,NA,NA,NA,0,"Sheil, D","Sheil, Douglas",4,"Mbarara Univ Sci & Technol, Inst Trop Forest Conservat, Kabale, Uganda.",NA,"H-1466-2012","0000-0002-1166-6591",NA,506,"The Potential for Species Conservation in Tropical Secondary Forests","CONSERVATION BIOLOGY","WOS:000272163100013","J",NA,"2009","mbarara univ sci & technol","uganda","kabale",NA,"inst trop forest conservat",NA
"5021",5021,566,NA,NA,NA,NA,0,"Sheil, D","Sheil, Douglas",4,"Mbarara Univ Sci & Technol, Inst Trop Forest Conservat, Kabale, Uganda.",NA,"H-1466-2012","0000-0002-1166-6591",NA,506,"The Potential for Species Conservation in Tropical Secondary Forests","CONSERVATION BIOLOGY","WOS:000272163100013","J",NA,"2009","mbarara univ sci & technol","uganda","kabale",NA,"inst trop forest conservat",NA
"5022",5022,566,NA,NA,NA,NA,0,"Sheil, D","Sheil, Douglas",4,"Mbarara Univ Sci & Technol, Inst Trop Forest Conservat, Kabale, Uganda.",NA,"N-3291-2019","0000-0002-1166-6591",NA,506,"The Potential for Species Conservation in Tropical Secondary Forests","CONSERVATION BIOLOGY","WOS:000272163100013","J",NA,"2009","mbarara univ sci & technol","uganda","kabale",NA,"inst trop forest conservat",NA
"5023",5023,566,NA,NA,NA,NA,0,"Sheil, D","Sheil, Douglas",4,"Mbarara Univ Sci & Technol, Inst Trop Forest Conservat, Kabale, Uganda.",NA,"N-3291-2019","0000-0002-1166-6591",NA,506,"The Potential for Species Conservation in Tropical Secondary Forests","CONSERVATION BIOLOGY","WOS:000272163100013","J",NA,"2009","mbarara univ sci & technol","uganda","kabale",NA,"inst trop forest conservat",NA
"5024",5024,5024,NA,NA,NA,NA,0,"Stork, NE","Stork, Nigel E.",7,"Univ Melbourne, Dept Resource Management & Geog, Melbourne, Vic, Australia.",NA,NA,"0000-0001-7812-2452",NA,506,"The Potential for Species Conservation in Tropical Secondary Forests","CONSERVATION BIOLOGY","WOS:000272163100013","J",NA,"2009","univ melbourne","australia","vic",NA,"melbourne","dept resource management & geog"
"5025",5025,241,NA,NA,NA,NA,0,"Muller-Landau, HC","Muller-Landau, Helene C.",2,"Smithsonian Trop Res Inst, Balboa, Panama.",NA,NA,"0000-0002-3526-9021",NA,507,"The Future of Tropical Species on a Warmer Planet","CONSERVATION BIOLOGY","WOS:000272163100014","J",NA,"2009","smithsonian trop res inst","panama",NA,NA,"balboa","smithsonian trop res inst"
"5026",5026,5026,NA,NA,NA,NA,0,"Schipper, J","Schipper, Jan",3,"IUCN, Species Program, CH-1196 Gland, Switzerland.",NA,"N-5266-2015","0000-0002-8338-7874",NA,507,"The Future of Tropical Species on a Warmer Planet","CONSERVATION BIOLOGY","WOS:000272163100014","J",NA,"2009","iucn","switzerland",NA,"1196"," gland","species program"
"5027",5027,445,NA,NA,NA,NA,0,"Wright, SJ","Wright, S. Joseph",1,"Smithsonian Trop Res Inst, Balboa, Panama.","smithsonian trop res inst, apartado 0843-03092, balboa, panama.","M-3311-2013","0000-0003-4260-5676","wrightj@si.edu",507,"The Future of Tropical Species on a Warmer Planet","CONSERVATION BIOLOGY","WOS:000272163100014","J",NA,"2009","smithsonian trop res inst","panama",NA,NA,"balboa","smithsonian trop res inst"
"5028",5028,2362,NA,NA,NA,NA,0,"Kaspari, M","Kaspari, Michael",1,"Univ Oklahoma, Dept Zool, Grad Program Ecol & Evolutionary Biol, Norman, OK 73019 USA.","univ oklahoma, dept zool, grad program ecol & evolutionary biol, norman, ok 73019 usa.",NA,"0000-0002-9717-5768","mkaspari@ou.edu",508,"Biogeochemistry and the structure of tropical brown food webs","ECOLOGY","WOS:000272700800007","J",NA,"2009","univ oklahoma","usa","ok","73019","norman","grad program ecol & evolutionary biol"
"5029",5029,5164,NA,NA,NA,NA,0,"Yanoviak, SP","Yanoviak, Stephen P.",2,"Univ Texas Med Branch, Dept Pathol, Galveston, TX 77555 USA.",NA,NA,NA,NA,508,"Biogeochemistry and the structure of tropical brown food webs","ECOLOGY","WOS:000272700800007","J",NA,"2009","univ texas med branch","usa","tx","77555","galveston","dept pathol"
"5030",5030,3312,NA,NA,NA,NA,0,"Jackson, JBC","Jackson, Jeremy B. C.",2,"Univ Calif San Diego, Scripps Inst Oceanog, La Jolla, CA 92093 USA.",NA,NA,NA,NA,509,"Ecology of extreme faunal turnover of tropical American scallops","PALEOBIOLOGY","WOS:000263751100006","J",NA,"2009","univ calif san diego","usa","ca","92093","la jolla","scripps inst oceanog"
